timestamp,open,high,low,close,volume,log_return_1,log_return_3,log_return_5,log_return_10,atr,atr_ratio,rsi,rsi_change,macd_histogram,bb_upper,bb_lower,bb_percent_b,volume_ma20,volume_ratio,hour,hour_sin,hour_cos,autocorr,breadth,spread_proxy,future_price,forward_return,label
2025-12-19 07:30:00,87938.38,87973.6,87724.28,87790.29,168.49984,-0.0016854396616863,0.0035017268829547,0.0088453318461035,0.0091343970073684,382.3380888790761,0.004355129580721,67.65162774753409,-2.2790954651246835,46.24718776605823,88136.15607756503,86056.08692243496,0.8337237602355545,291.757049,0.577534769348452,7,0.9659258262890684,-0.2588190451025206,0.1095591349671928,0.5,0.001,87938.08,0.001683443579010938,1
2025-12-19 07:45:00,87790.3,88000.98,87774.74,87953.4,136.63532,0.0018562264947776,-0.0022374312309043,0.0094735897232684,0.0136045057458006,371.18822538771286,0.0042202828473681,69.44249004165678,-7.008465601335033,43.76064211464325,88079.51427918632,86343.72472081368,0.9273447183859312,289.7237855,0.4716054629901969,7,0.9659258262890684,-0.2588190451025206,0.136964698162925,0.5,0.001,88102.78,0.0016983993796715609,1
2025-12-19 08:00:00,87953.39,88135.08,87859.76,87966.96,161.11734,0.000154160667098,0.0003249475001893,0.0055121140448305,0.0122726496718725,364.3404950028767,0.0041417879508724,69.5932007988614,-1.5747532878411905,36.33015395333808,88126.8625254095,86456.87347459048,0.9042493570056238,269.35751100000004,0.5981542500962596,8,0.8660254037844387,-0.4999999999999998,-0.1456639776977361,0.5,0.001,87942.61,-0.0002768084744545659,0
2025-12-19 08:15:00,87966.96,88016.73,87742.6,87742.6,111.10318,-0.0025537611264174,-0.0005433739645417,-0.0046370316902238,0.0068920814058027,357.8968882169562,0.0040789409957871,63.97131530928379,-3.680312438250304,10.924114529435885,88176.1172808538,86467.2747191462,0.7463094081525051,247.532272,0.4488432118459284,8,0.8660254037844387,-0.4999999999999998,-0.0726075274497782,0.5,0.001,88028.23,0.0032553172575235986,1
2025-12-19 08:30:00,87742.6,88177.33,87742.6,87938.08,157.78444,0.0022254021406888,-0.0001741983186307,-3.411485539382401e-06,0.0102034534697328,363.3849676300305,0.0041322822562197,66.50979977629694,-2.932690265359838,2.3514840969928628,88251.0016181952,86482.00538180482,0.8231078100913846,225.29414450000004,0.7003486058200681,8,0.8660254037844387,-0.4999999999999998,-0.1277045917332136,0.5,0.001,88029.91,0.001044257504826143,1
2025-12-19 08:45:00,87938.08,88222.0,87930.74,88102.78,129.50273,0.0018711570490436,0.0015427980633149,0.0035531852251906,0.0123985170712941,358.23318422788503,0.0040660826392525,68.5221654616888,-1.071035337172603,2.809432555716171,88338.63008163769,86515.51591836232,0.8706333994937722,213.65515350000004,0.606129680836367,8,0.8660254037844387,-0.4999999999999998,-0.0474741381476586,0.5,0.001,88105.03,2.5538354181332302e-05,0
2025-12-19 09:00:00,88102.78,88112.9,87941.51,87942.61,142.94726,-0.0018196448563067,0.0022769143334257,-0.0001226861258936,0.0093509035973748,344.8872424973218,0.0039217308025918,64.46532793211414,0.4940126228303469,-11.835281212407892,88394.10780682786,86518.06019317215,0.7593356354383467,204.383925,0.699405591706882,9,0.7071067811865476,-0.7071067811865475,0.0763701489858494,0.5,0.001,88185.37,0.0027604366074647406,1
2025-12-19 09:15:00,87942.61,88088.51,87898.36,88028.23,67.95469,0.0009731158498363,0.0010246280425734,0.0006962690568446,0.006208383101675,333.8345823189412,0.0037923582277973,65.63653117062177,-0.8732686056751788,-19.465632392525265,88455.14971122763,86554.85928877236,0.7753397553432749,199.7919375,0.3401272886699945,9,0.7071067811865476,-0.7071067811865475,0.0277607153043962,0.5,0.001,87955.83,-0.0008224634301972695,0
2025-12-19 09:30:00,88028.24,88165.27,87952.13,88029.91,84.09337,1.908460466603006e-05,-0.0008274444018042,0.0032691147879281,-0.0013679169022956,325.2135407247311,0.0036943527572018,65.66044743394335,-2.8617180277454537,-27.61200996297032,88501.96409288637,86612.82990711366,0.7501214596393112,197.9636155,0.4247920497289563,9,0.7071067811865476,-0.7071067811865475,0.0351059411065785,0.5,0.001,88065.02,0.00039884171186816596,0
2025-12-19 09:45:00,88029.9,88105.04,87987.67,88105.03,67.44239,0.0008529824298874,0.0018451828843897,0.0018966950771268,0.0018932835915874,310.3675735301071,0.0035226998223609,66.77398672147324,2.3086587893591,-30.90507371748725,88556.64955313431,86658.31344686571,0.7620971588524325,197.223727,0.3419588049869882,9,0.7071067811865476,-0.7071067811865475,0.0471617608487832,0.5,0.001,88267.09,0.001839395548699066,1
2025-12-19 10:00:00,88105.03,88300.5,88036.75,88185.37,100.53963,0.0009114507149772,0.0017835177495306,0.0009369887430604,0.0044901739682511,307.03774684938514,0.0034817311176375,67.97024633849716,2.333715167875397,-30.57997943335488,88604.01257949646,86730.28442050354,0.7765724032660802,190.174057,0.5286716368468702,10,0.4999999999999999,-0.8660254037844387,-0.0062565564876349,0.5,0.001,88337.97,0.0017304457644165448,1
2025-12-19 10:15:00,88185.37,88249.99,87921.41,87955.83,143.55476,-0.00260631958834,-0.0008418864434753,0.000150314011027,2.7627885133283405e-05,308.5764792172864,0.0035083118335337,61.19149778542261,-4.468949648520734,-47.71025547054353,88573.68974127102,86879.69625872897,0.6352643929043656,189.550787,0.7573419360163353,10,0.4999999999999999,-0.8660254037844387,0.0115446862249461,0.5,0.001,88281.59,0.003703677175236647,1
2025-12-19 10:30:00,87955.83,88132.06,87933.12,88065.02,72.59588,0.0012406486391303,-0.0004542202342326,0.0004178468003207,0.0011141158571655,300.7453021303375,0.0034150370048214,63.07786673188451,-3.6961199895887233,-53.1575234941281,88551.99018471502,87018.50081528499,0.6824430645410912,181.91637100000003,0.399061830449553,10,0.4999999999999999,-0.8660254037844387,-0.0218417097081708,0.5,0.001,88287.73,0.002528926922403377,1
2025-12-19 10:45:00,88065.03,88341.29,88065.02,88267.09,210.38842,0.0022919261665374,0.0009262552173273,0.0026906883621921,0.0059598031501202,298.99706626388405,0.0033874127521807,66.33873906416372,-1.631507274333444,-44.94801227719421,88575.32351899476,87107.88148100523,0.7899518270465674,183.6897175,1.1453467448443324,10,0.4999999999999999,-0.8660254037844387,0.0213485762711059,0.5,0.001,88198.7,-0.0007748074622149594,0
2025-12-19 11:00:00,88267.09,88385.06,88138.51,88337.97,96.25257,0.0008026950508188,0.0043352698564863,0.0026404009831236,0.0045370960602503,295.2508472450354,0.0033422869831063,67.42549346258573,6.233995677163122,-36.87884625586554,88572.65375289842,87239.81124710158,0.823922367513248,182.7999675,0.5265458813607283,11,0.258819045102521,-0.9659258262890682,0.0052576096727841,0.5,0.001,88203.02,-0.0015276556615461854,0
2025-12-19 11:15:00,88337.96,88379.43,88180.0,88281.59,83.27155,-0.0006384344057366,0.0024561868116196,0.0010905158624097,0.0020275046054699,288.40650101324667,0.0032668929163288,65.61096616825915,2.5330994363746413,-37.35802644771144,88515.55348603138,87423.35251396864,0.7857871472229909,182.122689,0.4572277647405041,11,0.258819045102521,-0.9659258262890682,0.0094530093997728,0.5,0.001,88017.23,-0.0029945088211483346,0
2025-12-19 11:30:00,88281.58,88362.37,88165.26,88287.73,88.85726,6.954775611603723e-05,0.0002338084011982,0.0037663832068658,0.0039166972178928,281.8853223694434,0.0031928029225515,65.71916405002443,-0.6195750141392864,-39.09499817861223,88430.15295162512,87625.11604837488,0.8230851889520754,183.4998675,0.48423609897157,11,0.258819045102521,-0.9659258262890682,0.0006462193732274,0.5,0.001,88046.81,-0.002728805010616971,0
2025-12-19 11:45:00,88287.74,88324.86,88185.48,88198.7,80.41635,-0.0010089161818509,-0.0015778028314715,0.0015168183858847,0.0019346651862054,271.7063707716263,0.0030806165030961,62.64155128943919,-4.783942173146542,-47.51369600693124,88385.14630120962,87741.65169879039,0.7102597278847795,179.9054395,0.4469923212077197,11,0.258819045102521,-0.9659258262890682,-0.3597346966629381,0.5,0.001,87855.92,-0.003886451841126897,0
2025-12-19 12:00:00,88198.7,88256.91,87886.9,88203.02,192.33021,4.897911427247522e-05,-0.0008903893114624,-0.0007261286663802,0.0019645596958119,278.72805857365364,0.0031600738679203,62.73274846013425,-2.8782177081249003,-53.61337601357013,88391.41891227193,87740.64008772805,0.7105023931840907,129.9360935,1.4801907985636031,12,1.2246467991473532e-16,-1.0,-0.1489414030272312,0.5,0.001,88002.05,-0.002278493412130346,0
2025-12-19 12:15:00,88203.02,88280.06,87995.9,88017.23,130.47682,-0.002108612022046,-0.0030685490896246,-0.0036374357392451,-0.0009970347561215,279.1160543898215,0.0031711524481038,56.36052717612871,-9.358636873895726,-69.94996561080859,88390.96031078977,87748.98368921022,0.4178443603285285,121.28820050000002,1.0757585607018714,12,1.2246467991473532e-16,-1.0,-0.260336785254635,0.5,0.001,88041.52,0.00027596869385696583,0
2025-12-19 12:30:00,88017.24,88080.0,87961.59,88046.81,175.43204,0.0003360141034855,-0.0017236188042881,-0.002662987230023,-0.0015724713676134,267.6370505048345,0.0030397131992043,57.107556820773816,-5.533994468665377,-77.94262041845315,88377.48149458981,87788.11450541018,0.4389378762965821,121.6348105,1.4422848136882656,12,1.2246467991473532e-16,-1.0,-0.2012710289220496,0.5,0.001,88112.33,0.0007441496176863656,0
2025-12-19 12:45:00,88046.81,88147.27,87846.03,87855.92,290.25974,-0.0021704049156574,-0.003943002834218,-0.0049029399017965,-0.0011365566949307,270.037261183061,0.0030736376237715,51.03594255812635,-11.696805902007902,-94.17870372038766,88384.01107155917,87771.83692844083,0.1373515567496251,129.3160315,2.244576613070592,12,1.2246467991473532e-16,-1.0,-0.2161780521430395,0.5,0.001,87997.14,0.001607404486800675,1
2025-12-19 13:00:00,87855.92,88047.53,87855.91,88002.05,190.72605,0.0016619097062654,-0.0001724811059064,-0.00223211401368,-0.0007152956277954,264.43602824141345,0.0030048848662208,54.981785106862304,-1.3787420692664014,-93.00800460923716,88383.59584601808,87775.76115398193,0.3722868223596076,130.796467,1.4581896160849663,13,-0.2588190451025208,-0.9659258262890684,-0.2857406016233402,0.5,0.001,88157.2,0.0017630271113001819,1
2025-12-19 13:15:00,88002.05,88056.98,87906.89,88041.52,143.74776,0.0004484117274076,-6.008348198413754e-05,-0.0018326814005448,-0.002558810066925,256.268454795598,0.0029107681784185,56.01288387516824,-1.0946729456055737,-87.58324945557695,88357.37733583373,87831.87166416628,0.3989459051288681,132.428696,1.0854728947870935,13,-0.2588190451025208,-0.9659258262890684,-0.1626776613705478,0.5,0.001,88032.38,-0.00010381465472199273,0
2025-12-19 13:30:00,88041.53,88220.41,87825.19,88112.33,278.39733,0.0008039563576268,0.0029142777913,0.0010798869791282,-0.002557548760117,266.19356516734103,0.0030210705490064,57.87687866687502,6.840936108748672,-77.57684349256809,88356.1153277175,87850.5586722825,0.5177883129483563,138.4593405,2.010679301191674,13,-0.2588190451025208,-0.9659258262890684,-0.2803526528856632,0.5,0.001,88501.78,0.004419926246417466,1
2025-12-19 13:45:00,88112.33,88112.33,87895.01,87997.14,202.51946,-0.0013081637963817,-5.579571134703819e-05,-0.0005642909207389,-0.003227278150762,262.7025962268172,0.0029853537993032,53.87716581242702,-1.104619294435281,-76.91657205052726,88355.03901386012,87841.07098613986,0.3036551019571985,142.110177,1.4250876627927922,13,-0.2588190451025208,-0.9659258262890684,-0.2283495106457351,0.5,0.001,88180.01,0.0020781357212290687,1
2025-12-19 14:00:00,87997.13,88213.61,87919.01,88157.2,209.61458,0.0018172705145892,0.0013130630758344,0.0034233845095077,-0.0014795553922888,264.9809822106164,0.0030057781124016,58.19985688191375,2.186973006745511,-64.40776878942361,88356.6701415742,87860.89885842579,0.597656926985643,145.443543,1.4412092532701846,14,-0.4999999999999997,-0.8660254037844388,-0.2454659845441794,0.5,0.001,88762.41,0.006865122757982405,1
2025-12-19 14:15:00,88157.21,88357.33,87850.0,88032.38,288.21824,-0.0014168831196707,-0.0009077764014631,0.0003445916835714,-0.0018875223301085,282.29162633842964,0.0032066794779197,53.95325169543967,-3.923626971435354,-63.16184520006021,88356.6143800541,87861.3696199459,0.3453047741822564,156.45672050000002,1.842159538298644,14,-0.4999999999999997,-0.8660254037844388,-0.301203849610469,0.5,0.001,88192.12,0.0018145595972753512,1
2025-12-19 14:30:00,88032.37,88552.17,87514.59,88501.78,888.82507,0.0053179634609819,0.0057183508559005,0.0052141434171456,0.0033814620166009,336.24079588568475,0.0037992546125703,64.45650219951987,10.579336387092852,-30.97489894876924,88430.40410280823,87834.76689719177,1.1198311598381434,196.6933055,4.51883742428641,14,-0.4999999999999997,-0.8660254037844388,-0.3789130976547854,0.5,0.001,88039.69,-0.005221250917213151,0
2025-12-19 14:45:00,88501.79,88537.15,87909.03,88180.01,462.07897,-0.0036423714717854,0.0002587088695258,0.0007678155877335,0.0018477025668617,357.08931046527834,0.0040495494439757,55.16702140265219,-3.032835479261564,-31.50203505145501,88434.558670212,87838.11032978799,0.5732259561137324,216.4251345,2.1350522482868093,14,-0.4999999999999997,-0.8660254037844388,-0.5502730679398975,0.5,0.001,87951.87,-0.002587207690269024,0
2025-12-19 15:00:00,88180.0,88833.84,87962.3,88762.41,491.94588,0.0065829562318144,0.008258548221011,0.0086589356159296,0.0080946446951907,393.83578828918655,0.0044369659216011,64.9994371638182,11.046185468378532,5.267725753154139,88569.56394048182,87760.80905951817,1.238448093553886,235.995447,2.08455665672228,15,-0.7071067811865471,-0.7071067811865479,-0.6550358365884504,0.5,0.001,88380.0,-0.004308242644606016,0
2025-12-19 15:15:00,88762.42,89399.97,88063.42,88192.12,1216.71684,-0.0064456329481525,-0.0035050481881233,0.0003960321531878,0.0038194166626956,461.172517697102,0.0052291805401333,52.79050841991335,-11.665993779606524,-10.08706176076663,88569.8646386784,87784.13736132161,0.5192420454726383,289.653551,4.200593556679718,15,-0.7071067811865471,-0.7071067811865479,-0.7723807043418142,0.5,0.001,88418.12,0.002562587224346121,1
2025-12-19 15:30:00,88192.12,88410.0,87925.46,88039.69,447.38894,-0.0017298810925459,-0.001592557808884,8.303418031267358e-05,0.000427625863884,462.84162357588,0.005257192790841,50.08271692134426,-5.084304481307925,-30.61774354936321,88570.19404897634,87781.27495102365,0.3275558287877227,308.393204,1.450709465050339,15,-0.7071067811865471,-0.7071067811865479,-0.5965473389296596,0.5,0.001,88509.94,0.005341340933844724,1
2025-12-19 15:45:00,88039.69,88069.58,87692.77,87951.87,380.04041,-0.0009980024870412,-0.0091735165277397,-0.0062329317677105,-0.0010187883505648,456.6965076061741,0.0051925730243845,48.53799994627326,-16.46143721754494,-49.1232800407717,88563.65480584736,87756.29219415263,0.2422428324205286,316.8758035,1.1993355308367686,15,-0.7071067811865471,-0.7071067811865479,-0.6080697456595239,0.5,0.001,87983.25,0.00035678604673220317,0
2025-12-19 16:00:00,87951.86,88500.0,87881.92,88380.0,293.75188,0.0048559666643339,0.0021280830847466,0.0022654063684086,0.0030332219561421,468.2238999200189,0.0052978490599685,55.70990542876621,2.9193970088528616,-32.35071835306968,88569.85767842029,87754.2923215797,0.7672072791863328,326.750769,0.8990089936100504,16,-0.8660254037844385,-0.5000000000000004,-0.5866056065736794,0.5,0.001,88089.14,-0.003291016066983487,0
2025-12-19 16:15:00,88380.0,88469.22,88258.64,88418.12,147.2909,0.0004312263115774,0.0042891904888701,-0.0038863235518283,0.0047726120641012,449.8207642114463,0.0050874273758755,56.29395713676352,6.211240215419259,-19.161566810585327,88588.84834160097,87748.95465839905,0.7967262464100135,329.9517365,0.4464013481559598,16,-0.8660254037844385,-0.5000000000000004,-0.5341845709093872,0.5,0.001,87609.86,-0.009141338902025906,0
2025-12-19 16:30:00,88418.12,88882.55,88365.19,88509.94,308.30121,0.0010379360768804,0.0063251290527917,0.0035972454732045,0.0039932776263925,454.64499533920014,0.005136654655276,57.739556090280665,9.201556144007403,-5.439142809078646,88623.06841417727,87736.95558582274,0.8723318176226635,340.92393400000003,0.9043108425470652,16,-0.8660254037844385,-0.5000000000000004,-0.532823517660628,0.5,0.001,87117.72,-0.01572953275078484,0
2025-12-19 16:45:00,88509.93,88528.68,87872.91,87983.25,260.08169,-0.0059684066390661,-0.0044992442506081,-0.0006412800733154,-0.0005582458930028,469.01106710068507,0.0053306858646467,47.9437382762791,-7.766167152487114,-31.561292444021237,88620.35811830191,87718.12088169808,0.2938574329961256,349.90720100000004,0.7432876181362154,16,-0.8660254037844385,-0.5000000000000004,-0.5140838664803231,0.5,0.001,86943.25,-0.011820431729903135,0
2025-12-19 17:00:00,87983.24,88303.21,87888.25,88089.14,277.24445,0.0012028008794131,-0.0037276696827724,0.0015595232931389,-0.0046734084745717,465.15027659349374,0.005280449742085,49.7881506815938,-6.505806455169726,-40.846170320490046,88615.68848930608,87711.40251069394,0.4177190603859606,354.152913,0.782838259472399,17,-0.9659258262890684,-0.2588190451025206,-0.5067056892776672,0.5,0.001,87193.5,-0.010167428130187211,0
2025-12-19 17:15:00,88089.15,88346.96,87578.62,87609.86,450.56362,-0.0054557076455001,-0.010221313405153,-0.0087521510166951,-0.0064867446482864,486.80668540824496,0.0055565285164049,42.45583023180152,-15.283725858479144,-76.34212946180033,88652.88835075025,87633.46564924975,-0.0231558991329103,370.157253,1.2172221842158526,17,-0.9659258262890684,-0.2588190451025206,-0.5043107157242469,0.5,0.001,87335.02,-0.003137089820711921,0
2025-12-19 17:30:00,87609.86,87717.68,86912.58,87117.72,654.46403,-0.0056332412025531,-0.00988614796864,-0.0148166185308257,-0.0187029420826539,509.5419221647982,0.0058488895504243,36.51001399221511,-11.433724284063992,-127.05262571561488,88774.68169555285,87418.76330444716,-0.2220216986670343,394.1088525,1.6606174305612684,17,-0.9659258262890684,-0.2588190451025206,-0.3331431631281837,0.5,0.001,87018.92,-0.0011340976324908745,0
2025-12-19 17:45:00,87117.72,87452.43,86873.14,86943.25,405.33474,-0.0020047005187934,-0.0130936493668467,-0.0178592551264997,-0.0142620096532951,514.523927724455,0.0059179283926521,34.656987071871654,-15.131163609722144,-164.0784351692059,88891.20899047499,87210.96900952503,-0.1593337931249946,399.8626025,1.0136850444772465,17,-0.9659258262890684,-0.2588190451025206,-0.27346804253787,0.5,0.001,87155.44,0.0024405574900869514,1
2025-12-19 18:00:00,86943.26,87248.76,86846.16,87193.5,184.42727,0.0028741798876385,-0.0047637618337081,-0.0090166685997951,-0.0096579486731104,506.5293614584219,0.0058092559819071,39.40735906140692,-3.048471170394599,-163.10738781897268,88930.37606509654,87090.94693490346,0.0557526590251252,399.5476635,0.4615901601937411,18,-1.0,-1.8369701987210294e-16,-0.2970082491149372,0.5,0.001,87297.48,0.00119252008463929,1
2025-12-19 18:15:00,87193.5,87466.09,87066.25,87335.02,185.969,0.0016217410314027,0.0024912204002476,-0.0085977284478055,-0.0070382051546666,498.9086927828201,0.0057125846285123,41.97634633663974,5.466332344424636,-144.93869050904902,88940.73346324918,87009.93953675083,0.1683662139121891,401.6587255,0.4630025148053207,18,-1.0,-1.8369701987210294e-16,-0.2674356240641272,0.5,0.001,87658.01,0.003698287353686879,1
2025-12-19 18:30:00,87335.01,87359.73,86939.29,87018.92,138.61381,-0.0036259616080894,0.0008699593109517,-0.0067679824103948,-0.0155201334270899,493.303786155476,0.0056689256331321,38.09160016178448,3.4346130899128227,-145.8171672360727,88969.10717758497,86872.22482241502,0.0699587066595754,394.6695495,0.351214858545858,18,-1.0,-1.8369701987210294e-16,-0.2817889259372421,0.5,0.001,87979.19,0.01103518637096397,1
2025-12-19 18:45:00,87018.92,87313.12,86938.97,87155.44,147.69094,0.0015676248554329,-0.0004365957212537,0.0004328836475913,-0.0143837348832344,484.7928014300844,0.0055623929089232,40.64642631561549,1.239067254208571,-129.37049462564428,88977.71194107836,86779.45005892165,0.1710396491565739,391.9281235,0.3768316973048249,18,-1.0,-1.8369701987210294e-16,-0.2950056893262996,0.5,0.001,87845.92,0.007922397041423874,1
2025-12-19 19:00:00,87155.43,87404.23,87134.6,87297.48,179.01375,0.0016284053186078,-0.0004299314340486,0.0040659894849924,-0.0137932656415072,469.4240298993633,0.0053772918748555,43.2695979264992,1.2932515898594517,-102.27978077903128,88954.83921189472,86716.35078810528,0.2596078700782143,390.398082,0.4585415714209374,19,-0.9659258262890684,0.2588190451025203,-0.269409157857618,0.5,0.001,87780.01,0.005527421868305922,1
2025-12-19 19:15:00,87297.49,87803.26,87297.49,87658.01,463.62753,0.004121396937329,0.0073174271113698,0.0053132065346829,-0.003703462065112,472.02088490655154,0.0053848003725677,49.38436537943821,11.29276521765373,-55.76109040304809,88934.85167686701,86698.90132313299,0.4289490038387042,399.1685465,1.161483123019564,19,-0.9659258262890684,0.2588190451025203,-0.2192831674659699,0.5,0.001,88036.42,0.004316890150711881,1
2025-12-19 19:30:00,87658.0,88009.46,87586.03,87979.19,342.50631,0.0036573158534464,0.0094071181093833,0.0073487813567269,-0.0012489470910786,468.550107413227,0.0053256924440112,54.12792375707516,13.481497441459666,-1.88804160580338,88867.12428822373,86714.36971177628,0.5875357563103987,371.8526085,0.921080831950114,19,-0.9659258262890684,0.2588190451025203,-0.0850093175277499,0.5,0.001,88054.88,0.0008603170818008478,0
2025-12-19 19:45:00,87979.19,88125.67,87796.58,87845.92,145.72933,-0.0015159384859418,0.0062627743048336,0.0094588044788744,0.0026908220684795,458.5886711694248,0.0052203753022271,51.95225606599039,8.682658139491195,24.772828240161687,88836.01028702315,86712.07471297684,0.5338416573827937,356.03512650000005,0.4093116638029253,19,-0.9659258262890684,0.2588190451025203,-0.0194489245536736,0.5,0.001,88099.6,0.002887783519143605,1
2025-12-19 20:00:00,87845.92,87970.1,87614.79,87780.01,187.67759,-0.0007505725731303,0.0013908047943744,0.0071406070503111,0.0075734906979022,451.2116232287525,0.0051402548624539,50.863376180768526,1.4790108013303185,37.22232020279294,88685.52519741183,86764.31980258817,0.5286734048053464,340.82171200000005,0.550662071669894,20,-0.8660254037844386,0.5000000000000001,0.1778838156293303,0.5,0.001,87914.79,0.0015354293078799928,1
2025-12-19 20:15:00,87780.01,88201.59,87691.22,88036.42,203.30139,0.0029167943153892,0.000650283256317,0.0084289960470926,0.0124949855320851,455.4372215695556,0.005173281939106,54.82977304764325,0.7018492905680915,60.59664509249586,88664.90675202018,86769.36824797982,0.6684389419257095,290.1509395,0.7006745880276566,20,-0.8660254037844386,0.5000000000000001,0.1356507258516191,0.5,0.001,87993.37,-0.0004890021652402825,0
2025-12-19 20:30:00,88036.42,88416.0,87892.36,88054.88,317.24614,0.0002096639648594,0.0023758857071185,0.0045172630746231,0.0098304696093061,460.3088486003016,0.0052275222974615,55.11071395007769,3.158457884087298,74.26959775970805,88666.72270787468,86769.07129212531,0.6775789785222149,283.6437995,1.1184666844797362,20,-0.8660254037844386,0.5000000000000001,0.1281548478009968,0.5,0.001,87908.2,-0.0016657793412472716,0
2025-12-19 20:45:00,88054.87,88393.69,87950.0,88099.6,262.73421,0.0005077361752107,0.0036341944554596,0.0013676833963873,0.0087164647531143,459.1217879859945,0.005211394694028,55.827467383741066,4.96409120297254,82.6517359077271,88683.53333458955,86767.03366541046,0.6953125826316137,277.7784895,0.9458407325668752,20,-0.8660254037844386,0.5000000000000001,0.1646276957631941,0.5,0.001,87839.4,-0.0029534753846783826,0
