timestamp,open,high,low,close,volume,log_return_1,log_return_3,log_return_5,log_return_10,atr,atr_ratio,rsi,rsi_change,macd_histogram,bb_upper,bb_lower,bb_percent_b,volume_ma20,volume_ratio,hour,hour_sin,hour_cos,autocorr,breadth,spread_proxy
2025-12-19 08:30:00,87742.6,88177.33,87742.6,87938.08,157.78444,0.002225402140688817,-0.00017419831863072128,-3.411485539382401e-06,0.010203453469732882,363.3849676300305,0.004132282256219723,66.50979977629694,-2.932690265359838,2.3514840969928628,88251.0016181952,86482.00538180482,0.8231078100913846,225.29414450000004,0.7003486058200681,8,0.8660254037844387,-0.4999999999999998,-0.12770459173321366,0.5,0.001
2025-12-19 08:45:00,87938.08,88222.0,87930.74,88102.78,129.50273,0.0018711570490436333,0.001542798063314942,0.0035531852251906404,0.012398517071294198,358.23318422788503,0.004066082639252531,68.5221654616888,-1.071035337172603,2.809432555716171,88338.63008163769,86515.51591836232,0.8706333994937722,213.65515350000004,0.606129680836367,8,0.8660254037844387,-0.4999999999999998,-0.047474138147658614,0.5,0.001
2025-12-19 09:00:00,88102.78,88112.9,87941.51,87942.61,142.94726,-0.001819644856306719,0.0022769143334257303,-0.0001226861258936954,0.009350903597374819,344.8872424973218,0.003921730802591847,64.46532793211414,0.49401262283034697,-11.835281212407892,88394.10780682786,86518.06019317215,0.7593356354383467,204.383925,0.699405591706882,9,0.7071067811865476,-0.7071067811865475,0.07637014898584948,0.5,0.001
2025-12-19 09:15:00,87942.61,88088.51,87898.36,88028.23,67.95469,0.0009731158498363403,0.0010246280425734086,0.0006962690568446543,0.00620838310167509,333.8345823189412,0.003792358227797392,65.63653117062177,-0.8732686056751788,-19.465632392525265,88455.14971122763,86554.85928877236,0.7753397553432749,199.7919375,0.34012728866999453,9,0.7071067811865476,-0.7071067811865475,0.027760715304396222,0.5,0.001
2025-12-19 09:30:00,88028.24,88165.27,87952.13,88029.91,84.09337,1.908460466603006e-05,-0.0008274444018042932,0.003269114787928179,-0.00136791690229565,325.2135407247311,0.0036943527572018543,65.66044743394335,-2.8617180277454537,-27.61200996297032,88501.96409288637,86612.82990711366,0.7501214596393112,197.9636155,0.42479204972895634,9,0.7071067811865476,-0.7071067811865475,0.035105941106578546,0.5,0.001
2025-12-19 09:45:00,88029.9,88105.04,87987.67,88105.03,67.44239,0.0008529824298874542,0.0018451828843897705,0.0018966950771268163,0.0018932835915874515,310.3675735301071,0.003522699822360961,66.77398672147324,2.3086587893591,-30.905073717487255,88556.64955313431,86658.31344686571,0.7620971588524325,197.223727,0.3419588049869882,9,0.7071067811865476,-0.7071067811865475,0.047161760848783214,0.5,0.001
2025-12-19 10:00:00,88105.03,88300.5,88036.75,88185.37,100.53963,0.0009114507149772173,0.001783517749530644,0.0009369887430604246,0.0044901739682511425,307.03774684938514,0.0034817311176375985,67.97024633849716,2.333715167875397,-30.57997943335488,88604.01257949646,86730.28442050354,0.7765724032660802,190.174057,0.5286716368468702,10,0.49999999999999994,-0.8660254037844387,-0.0062565564876349055,0.5,0.001
2025-12-19 10:15:00,88185.37,88249.99,87921.41,87955.83,143.55476,-0.0026063195883400917,-0.0008418864434753625,0.00015031401102702022,2.7627885133283405e-05,308.57647921728636,0.0035083118335337902,61.19149778542261,-4.468949648520734,-47.71025547054353,88573.68974127102,86879.69625872897,0.6352643929043656,189.55078699999999,0.7573419360163353,10,0.49999999999999994,-0.8660254037844387,0.01154468622494615,0.5,0.001
2025-12-19 10:30:00,87955.83,88132.06,87933.12,88065.02,72.59588,0.0012406486391303055,-0.000454220234232616,0.00041784680032072114,0.0011141158571655002,300.7453021303375,0.003415037004821409,63.07786673188451,-3.6961199895887233,-53.1575234941281,88551.99018471502,87018.50081528499,0.6824430645410912,181.91637100000003,0.399061830449553,10,0.49999999999999994,-0.8660254037844387,-0.021841709708170842,0.5,0.001
2025-12-19 10:45:00,88065.03,88341.29,88065.02,88267.09,210.38842,0.0022919261665374038,0.0009262552173273558,0.0026906883621921514,0.005959803150120205,298.99706626388405,0.0033874127521807285,66.33873906416372,-1.631507274333444,-44.94801227719421,88575.32351899476,87107.88148100523,0.7899518270465674,183.6897175,1.1453467448443324,10,0.49999999999999994,-0.8660254037844387,0.02134857627110593,0.5,0.001
2025-12-19 11:00:00,88267.09,88385.06,88138.51,88337.97,96.25257,0.0008026950508188015,0.0043352698564863915,0.002640400983123605,0.004537096060250376,295.2508472450354,0.0033422869831063063,67.42549346258573,6.233995677163122,-36.87884625586554,88572.65375289842,87239.81124710158,0.823922367513248,182.7999675,0.5265458813607283,11,0.258819045102521,-0.9659258262890682,0.005257609672784102,0.5,0.001
2025-12-19 11:15:00,88337.96,88379.43,88180.0,88281.59,83.27155,-0.0006384344057366726,0.0024561868116196313,0.0010905158624097285,0.002027504605469959,288.40650101324667,0.003266892916328837,65.61096616825915,2.5330994363746413,-37.35802644771144,88515.55348603138,87423.35251396864,0.7857871472229909,182.122689,0.45722776474050414,11,0.258819045102521,-0.9659258262890682,0.00945300939977282,0.5,0.001
2025-12-19 11:30:00,88281.58,88362.37,88165.26,88287.73,88.85726,6.954775611603723e-05,0.0002338084011982081,0.003766383206865885,0.0039166972178928125,281.8853223694434,0.003192802922551564,65.71916405002443,-0.6195750141392864,-39.09499817861223,88430.15295162512,87625.11604837488,0.8230851889520754,183.49986750000002,0.48423609897157005,11,0.258819045102521,-0.9659258262890682,0.0006462193732274249,0.5,0.001
2025-12-19 11:45:00,88287.74,88324.86,88185.48,88198.7,80.41635,-0.0010089161818509836,-0.0015778028314715393,0.001516818385884736,0.0019346651862054958,271.7063707716263,0.0030806165030961494,62.64155128943919,-4.783942173146542,-47.51369600693124,88385.14630120962,87741.65169879039,0.7102597278847795,179.9054395,0.44699232120771976,11,0.258819045102521,-0.9659258262890682,-0.3597346966629381,0.5,0.001
2025-12-19 12:00:00,88198.7,88256.91,87886.9,88203.02,192.33021,4.897911427247522e-05,-0.0008903893114624309,-0.0007261286663802567,0.0019645596958119843,278.72805857365364,0.003160073867920323,62.73274846013425,-2.8782177081249003,-53.61337601357013,88391.41891227193,87740.64008772805,0.7105023931840907,129.9360935,1.4801907985636031,12,1.2246467991473532e-16,-1.0,-0.14894140302723125,0.5,0.001
2025-12-19 12:15:00,88203.02,88280.06,87995.9,88017.23,130.47682,-0.002108612022046072,-0.0030685490896246665,-0.003637435739245188,-0.0009970347561215865,279.1160543898215,0.0031711524481038713,56.360527176128706,-9.358636873895726,-69.94996561080859,88390.96031078977,87748.98368921022,0.41784436032852856,121.28820050000002,1.0757585607018714,12,1.2246467991473532e-16,-1.0,-0.26033678525463505,0.5,0.001
2025-12-19 12:30:00,88017.24,88080.0,87961.59,88046.81,175.43204,0.0003360141034855448,-0.0017236188042881635,-0.00266298723002304,-0.001572471367613416,267.6370505048345,0.0030397131992043157,57.107556820773816,-5.533994468665377,-77.94262041845315,88377.48149458981,87788.11450541018,0.43893787629658215,121.6348105,1.4422848136882656,12,1.2246467991473532e-16,-1.0,-0.2012710289220496,0.5,0.001
2025-12-19 12:45:00,88046.81,88147.27,87846.03,87855.92,290.25974,-0.0021704049156574317,-0.003943002834218018,-0.004902939901796527,-0.0011365566949307479,270.037261183061,0.003073637623771523,51.03594255812635,-11.696805902007902,-94.17870372038766,88384.01107155917,87771.83692844083,0.13735155674962515,129.3160315,2.244576613070592,12,1.2246467991473532e-16,-1.0,-0.2161780521430395,0.5,0.001
2025-12-19 13:00:00,87855.92,88047.53,87855.91,88002.05,190.72605,0.0016619097062654327,-0.00017248110590648022,-0.0022321140136800353,-0.0007152956277954437,264.43602824141345,0.003004884866220883,54.981785106862304,-1.3787420692664014,-93.00800460923716,88383.59584601808,87775.76115398193,0.3722868223596076,130.796467,1.4581896160849663,13,-0.2588190451025208,-0.9659258262890683,-0.2857406016233402,0.5,0.001
2025-12-19 13:15:00,88002.05,88056.98,87906.89,88041.52,143.74776,0.0004484117274076664,-6.008348198413754e-05,-0.0018326814005448066,-0.0025588100669250106,256.26845479559796,0.002910768178418523,56.01288387516824,-1.0946729456055735,-87.58324945557695,88357.37733583373,87831.87166416628,0.39894590512886813,132.428696,1.0854728947870935,13,-0.2588190451025208,-0.9659258262890683,-0.16267766137054787,0.5,0.001
2025-12-19 13:30:00,88041.53,88220.41,87825.19,88112.33,278.39733,0.0008039563576268071,0.0029142777913000696,0.0010798869791282407,-0.0025575487601170272,266.19356516734103,0.0030210705490064903,57.87687866687502,6.8409361087486715,-77.57684349256809,88356.1153277175,87850.5586722825,0.5177883129483563,138.4593405,2.010679301191674,13,-0.2588190451025208,-0.9659258262890683,-0.2803526528856632,0.5,0.001
2025-12-19 13:45:00,88112.33,88112.33,87895.01,87997.14,202.51946,-0.001308163796381704,-5.579571134703819e-05,-0.000564290920738923,-0.0032272781507620336,262.7025962268172,0.0029853537993032183,53.87716581242702,-1.104619294435281,-76.91657205052726,88355.03901386012,87841.07098613986,0.3036551019571985,142.110177,1.4250876627927922,13,-0.2588190451025208,-0.9659258262890683,-0.22834951064573514,0.5,0.001
2025-12-19 14:00:00,87997.13,88213.61,87919.01,88157.2,209.61458,0.0018172705145892516,0.0013130630758344634,0.003423384509507769,-0.0014795553922888197,264.9809822106164,0.003005778112401669,58.19985688191375,2.186973006745511,-64.40776878942361,88356.6701415742,87860.89885842579,0.597656926985643,145.443543,1.4412092532701846,14,-0.4999999999999997,-0.8660254037844388,-0.24546598454417948,0.5,0.001
2025-12-19 14:15:00,88157.21,88357.33,87850.0,88032.38,288.21824,-0.001416883119670763,-0.0009077764014631209,0.00034459168357145795,-0.0018875223301085713,282.29162633842964,0.0032066794779197112,53.95325169543967,-3.923626971435354,-63.16184520006021,88356.6143800541,87861.3696199459,0.3453047741822564,156.45672050000002,1.8421595382986438,14,-0.4999999999999997,-0.8660254037844388,-0.301203849610469,0.5,0.001
2025-12-19 14:30:00,88032.37,88552.17,87514.59,88501.78,888.82507,0.005317963460981952,0.005718350855900553,0.005214143417145646,0.0033814620166009984,336.24079588568475,0.003799254612570332,64.45650219951987,10.579336387092852,-30.974898948769237,88430.40410280823,87834.76689719177,1.1198311598381434,196.6933055,4.51883742428641,14,-0.4999999999999997,-0.8660254037844388,-0.3789130976547854,0.5,0.001
2025-12-19 14:45:00,88501.79,88537.15,87909.03,88180.01,462.07897,-0.0036423714717854078,0.00025870886952583894,0.0007678155877335274,0.0018477025668617252,357.08931046527834,0.004049549443975776,55.16702140265219,-3.032835479261564,-31.50203505145501,88434.558670212,87838.11032978799,0.5732259561137324,216.42513449999996,2.1350522482868093,14,-0.4999999999999997,-0.8660254037844388,-0.5502730679398975,0.5,0.001
2025-12-19 15:00:00,88180.0,88833.84,87962.3,88762.41,491.94588,0.006582956231814408,0.008258548221011054,0.008658935615929618,0.008094644695190752,393.83578828918655,0.004436965921601121,64.9994371638182,11.046185468378532,5.267725753154139,88569.56394048182,87760.80905951817,1.238448093553886,235.99544699999996,2.08455665672228,15,-0.7071067811865471,-0.7071067811865479,-0.6550358365884504,0.5,0.001
2025-12-19 15:15:00,88762.42,89399.97,88063.42,88192.12,1216.71684,-0.006445632948152509,-0.0035050481881233444,0.0003960321531878856,0.0038194166626956487,461.172517697102,0.005229180540133314,52.79050841991335,-11.665993779606524,-10.08706176076663,88569.8646386784,87784.13736132161,0.5192420454726383,289.653551,4.200593556679718,15,-0.7071067811865471,-0.7071067811865479,-0.7723807043418142,0.5,0.001
2025-12-19 15:30:00,88192.12,88410.0,87925.46,88039.69,447.38894,-0.001729881092545967,-0.0015925578088840035,8.303418031267358e-05,0.0004276258638840323,462.84162357588,0.00525719279084104,50.082716921344264,-5.084304481307925,-30.61774354936321,88570.19404897634,87781.27495102365,0.3275558287877227,308.39320399999997,1.450709465050339,15,-0.7071067811865471,-0.7071067811865479,-0.5965473389296596,0.5,0.001
2025-12-19 15:45:00,88039.69,88069.58,87692.77,87951.87,380.04041,-0.000998002487041201,-0.009173516527739718,-0.0062329317677105225,-0.0010187883505648125,456.6965076061741,0.00519257302438452,48.53799994627326,-16.46143721754494,-49.123280040771704,88563.65480584736,87756.29219415263,0.24224283242052863,316.87580349999996,1.1993355308367686,15,-0.7071067811865471,-0.7071067811865479,-0.6080697456595239,0.5,0.001
2025-12-19 16:00:00,87951.86,88500.0,87881.92,88380.0,293.75188,0.004855966664333994,0.0021280830847466353,0.0022654063684086467,0.0030332219561421477,468.22389992001894,0.005297849059968533,55.70990542876621,2.9193970088528616,-32.35071835306968,88569.85767842029,87754.2923215797,0.7672072791863328,326.750769,0.8990089936100504,16,-0.8660254037844385,-0.5000000000000004,-0.5866056065736794,0.5,0.001
2025-12-19 16:15:00,88380.0,88469.22,88258.64,88418.12,147.2909,0.0004312263115774564,0.00428919048887012,-0.0038863235518283054,0.004772612064101248,449.82076421144626,0.005087427375875514,56.293957136763524,6.211240215419259,-19.161566810585327,88588.84834160097,87748.95465839905,0.7967262464100135,329.9517365,0.4464013481559598,16,-0.8660254037844385,-0.5000000000000004,-0.5341845709093872,0.5,0.001
2025-12-19 16:30:00,88418.12,88882.55,88365.19,88509.94,308.30121,0.0010379360768804544,0.006325129052791788,0.003597245473204536,0.003993277626392543,454.64499533920014,0.005136654655276008,57.739556090280665,9.201556144007405,-5.439142809078646,88623.06841417727,87736.95558582274,0.8723318176226635,340.92393400000003,0.9043108425470651,16,-0.8660254037844385,-0.5000000000000004,-0.532823517660628,0.5,0.001
2025-12-19 16:45:00,88509.93,88528.68,87872.91,87983.25,260.08169,-0.005968406639066103,-0.00449924425060818,-0.0006412800733154373,-0.0005582458930028498,469.01106710068507,0.005330685864646794,47.9437382762791,-7.766167152487114,-31.561292444021234,88620.35811830191,87718.12088169808,0.2938574329961256,349.90720100000004,0.7432876181362154,16,-0.8660254037844385,-0.5000000000000004,-0.5140838664803231,0.5,0.001
2025-12-19 17:00:00,87983.24,88303.21,87888.25,88089.14,277.24445,0.0012028008794131232,-0.0037276696827724903,0.0015595232931389918,-0.004673408474571729,465.15027659349374,0.005280449742085048,49.7881506815938,-6.505806455169726,-40.846170320490046,88615.68848930608,87711.40251069394,0.4177190603859606,354.152913,0.782838259472399,17,-0.9659258262890683,-0.25881904510252063,-0.5067056892776672,0.5,0.001
2025-12-19 17:15:00,88089.15,88346.96,87578.62,87609.86,450.56362,-0.005455707645500102,-0.010221313405153039,-0.008752151016695162,-0.0064867446482864115,486.80668540824496,0.0055565285164049455,42.45583023180152,-15.283725858479144,-76.34212946180033,88652.88835075025,87633.46564924975,-0.023155899132910357,370.157253,1.2172221842158526,17,-0.9659258262890683,-0.25881904510252063,-0.5043107157242469,0.5,0.001
2025-12-19 17:30:00,87609.86,87717.68,86912.58,87117.72,654.46403,-0.005633241202553149,-0.009886147968640062,-0.014816618530825757,-0.018702942082653967,509.5419221647982,0.005848889550424394,36.51001399221511,-11.433724284063992,-127.05262571561487,88774.68169555285,87418.76330444716,-0.2220216986670343,394.1088525,1.6606174305612684,17,-0.9659258262890683,-0.25881904510252063,-0.3331431631281837,0.5,0.001
2025-12-19 17:45:00,87117.72,87452.43,86873.14,86943.25,405.33474,-0.0020047005187934825,-0.01309364936684671,-0.017859255126499756,-0.014262009653295112,514.523927724455,0.005917928392652161,34.656987071871654,-15.131163609722144,-164.0784351692059,88891.20899047499,87210.96900952503,-0.15933379312499465,399.8626025,1.0136850444772465,17,-0.9659258262890683,-0.25881904510252063,-0.27346804253787,0.5,0.001
2025-12-19 18:00:00,86943.26,87248.76,86846.16,87193.5,184.42727,0.002874179887638546,-0.004763761833708114,-0.009016668599795122,-0.009657948673110478,506.5293614584219,0.005809255981907159,39.40735906140692,-3.048471170394599,-163.10738781897268,88930.37606509654,87090.94693490346,0.05575265902512526,399.5476635,0.46159016019374116,18,-1.0,-1.8369701987210297e-16,-0.2970082491149372,0.5,0.001
2025-12-19 18:15:00,87193.5,87466.09,87066.25,87335.02,185.969,0.0016217410314027314,0.0024912204002476863,-0.008597728447805552,-0.007038205154666659,498.9086927828201,0.005712584628512366,41.97634633663974,5.466332344424636,-144.93869050904902,88940.73346324918,87009.93953675083,0.16836621391218914,401.6587255,0.4630025148053207,18,-1.0,-1.8369701987210297e-16,-0.26743562406412724,0.5,0.001
2025-12-19 18:30:00,87335.01,87359.73,86939.29,87018.92,138.61381,-0.0036259616080894573,0.0008699593109517678,-0.006767982410394887,-0.01552013342708998,493.30378615547596,0.005668925633132151,38.09160016178448,3.4346130899128227,-145.8171672360727,88969.10717758497,86872.22482241502,0.0699587066595754,394.6695495,0.351214858545858,18,-1.0,-1.8369701987210297e-16,-0.28178892593724214,0.5,0.001
2025-12-19 18:45:00,87018.92,87313.12,86938.97,87155.44,147.69094,0.0015676248554329635,-0.00043659572125374224,0.00043288364759131543,-0.014383734883234472,484.79280143008435,0.005562392908923234,40.64642631561549,1.239067254208571,-129.37049462564428,88977.71194107836,86779.45005892165,0.17103964915657396,391.92812349999997,0.3768316973048249,18,-1.0,-1.8369701987210297e-16,-0.2950056893262996,0.5,0.001
2025-12-19 19:00:00,87155.43,87404.23,87134.6,87297.48,179.01375,0.0016284053186078219,-0.00042993143404865746,0.004065989484992451,-0.01379326564150723,469.4240298993633,0.005377291874855532,43.269597926499195,1.2932515898594517,-102.27978077903128,88954.83921189472,86716.35078810528,0.25960787007821434,390.39808200000004,0.4585415714209374,19,-0.9659258262890684,0.2588190451025203,-0.26940915785761804,0.5,0.001
2025-12-19 19:15:00,87297.49,87803.26,87297.49,87658.01,463.62753,0.004121396937329008,0.007317427111369811,0.005313206534682921,-0.003703462065112059,472.02088490655154,0.0053848003725677955,49.38436537943821,11.29276521765373,-55.76109040304809,88934.85167686701,86698.90132313299,0.42894900383870427,399.1685465,1.161483123019564,19,-0.9659258262890684,0.2588190451025203,-0.2192831674659699,0.5,0.001
2025-12-19 19:30:00,87658.0,88009.46,87586.03,87979.19,342.50631,0.0036573158534464563,0.009407118109383304,0.007348781356726907,-0.0012489470910786848,468.550107413227,0.005325692444011215,54.12792375707516,13.481497441459666,-1.8880416058033802,88867.12428822373,86714.36971177628,0.5875357563103987,371.8526085,0.9210808319501139,19,-0.9659258262890684,0.2588190451025203,-0.08500931752774997,0.5,0.001
2025-12-19 19:45:00,87979.19,88125.67,87796.58,87845.92,145.72933,-0.0015159384859418303,0.006262774304833606,0.0094588044788744,0.002690822068479555,458.5886711694248,0.005220375302227182,51.95225606599039,8.682658139491195,24.772828240161687,88836.01028702315,86712.07471297684,0.5338416573827937,356.03512650000005,0.40931166380292533,19,-0.9659258262890684,0.2588190451025203,-0.019448924553673634,0.5,0.001
2025-12-19 20:00:00,87845.92,87970.1,87614.79,87780.01,187.67759,-0.0007505725731303662,0.0013908047943744105,0.007140607050311167,0.007573490697902237,451.2116232287525,0.005140254862453906,50.863376180768526,1.4790108013303183,37.22232020279294,88685.52519741183,86764.31980258817,0.5286734048053464,340.82171200000005,0.550662071669894,20,-0.8660254037844386,0.5000000000000001,0.1778838156293303,0.5,0.001
2025-12-19 20:15:00,87780.01,88201.59,87691.22,88036.42,203.30139,0.0029167943153892754,0.0006502832563170852,0.008428996047092636,0.012494985532085121,455.43722156955556,0.00517328193910606,54.82977304764325,0.7018492905680915,60.59664509249586,88664.90675202018,86769.36824797982,0.6684389419257095,290.1509395,0.7006745880276566,20,-0.8660254037844386,0.5000000000000001,0.1356507258516191,0.5,0.001
2025-12-19 20:30:00,88036.42,88416.0,87892.36,88054.88,317.24614,0.00020966396485940032,0.002375885707118566,0.0045172630746231094,0.009830469609306154,460.3088486003016,0.0052275222974615555,55.11071395007769,3.158457884087298,74.26959775970805,88666.72270787468,86769.07129212531,0.6775789785222149,283.6437995,1.1184666844797362,20,-0.8660254037844386,0.5000000000000001,0.12815484780099687,0.5,0.001
2025-12-19 20:45:00,88054.87,88393.69,87950.0,88099.6,262.73421,0.0005077361752107765,0.003634194455459654,0.0013676833963873387,0.008716464753114325,459.1217879859945,0.00521139469402806,55.827467383741066,4.96409120297254,82.6517359077271,88683.53333458955,86767.03366541046,0.6953125826316137,277.7784895,0.9458407325668752,20,-0.8660254037844386,0.5000000000000001,0.1646276957631941,0.5,0.001
2025-12-19 21:00:00,88099.59,88099.6,87896.6,87914.79,116.88007,-0.002099942713933482,-0.00138254257386327,0.0007836791683958366,0.010242483647270184,440.82737455842346,0.005014257266137171,52.12348522157524,-2.7062878260680137,72.44184008176751,88617.18984035421,86786.85615964579,0.6162449242138415,268.934899,0.4346035804003259,21,-0.7071067811865477,0.7071067811865474,0.14948734421609325,0.5,0.001
2025-12-19 21:15:00,87914.79,88098.0,87893.61,87993.37,102.118,0.0008934208080727405,-0.0006987857306501235,0.0024276725495987602,0.009568279599909735,423.9389906613932,0.00481785151155585,53.535103189963074,-1.575610760114614,67.75786202462687,88546.89395294277,86814.67704705722,0.6804534402925693,266.67625400000003,0.3829287327547356,21,-0.7071067811865477,0.7071067811865474,0.13072025515567148,0.5,0.001
2025-12-19 21:30:00,87993.37,88070.2,87908.2,87908.2,62.89666,-0.0009683825636779172,-0.002174904469538807,-0.0014575043294684936,0.006971491717624218,405.2290627570079,0.0046096844521558615,51.753965126081034,-4.0735022576600315,56.17838771612668,88437.69721408468,86863.69978591532,0.6635971542212025,254.40602649999997,0.24722944210600295,21,-0.7071067811865477,0.7071067811865474,0.18771518599866371,0.5,0.001
2025-12-19 21:45:00,87908.2,87946.96,87800.0,87839.4,61.6739,-0.0007829410303699094,-0.0008579027859750888,-0.0024501093246978387,0.0020671537499253436,386.78127256007923,0.004403277715467994,50.298178670839384,-1.8253065507358528,41.80061837003282,88420.78561438336,86866.22638561665,0.6260125676622793,244.485637,0.25225980862016856,21,-0.7071067811865477,0.7071067811865474,0.2651179564789591,0.5,0.001
